field_id,title,matched_phrase,replaced_title,candidate_acronym,cui,sab,tty,sty,score,rank,chosen,has_conflict,domain
23012,p101 k antigen for Human Herpesvirus-6,antigen,p101 k AG for Human Herpesvirus-6,HY,,ADAM,META,,90,3,False,False,medical
23012,p101 k antigen for Human Herpesvirus-6,antigen,p101 k AG for Human Herpesvirus-6,TA,,ADAM,META,,90,4,False,False,medical
23012,p101 k antigen for Human Herpesvirus-6,human herpesvirus 6,p101 k AG for HHV-6,HHV-6,,UMLS,META,,100,1,True,False,medical
23012,p101 k antigen for Human Herpesvirus-6,human herpesvirus 6,p101 k AG for HHV-6,HHV6,,UMLS,META,,100,2,False,False,medical
23013,U14 antigen for Human Herpesvirus-7,antigen,U14 AG for Human Herpesvirus-7,AG,,UMLS,META,,100,1,True,False,medical
23013,U14 antigen for Human Herpesvirus-7,antigen,U14 AG for Human Herpesvirus-7,BA,,ADAM,META,,90,2,False,False,medical
23013,U14 antigen for Human Herpesvirus-7,antigen,U14 AG for Human Herpesvirus-7,HY,,ADAM,META,,90,3,False,False,medical
23013,U14 antigen for Human Herpesvirus-7,antigen,U14 AG for Human Herpesvirus-7,TA,,ADAM,META,,90,4,False,False,medical
23013,U14 antigen for Human Herpesvirus-7,human herpesvirus 7,U14 AG for HHV-7,HHV-7,,UMLS,META,,100,1,True,False,medical
23013,U14 antigen for Human Herpesvirus-7,human herpesvirus 7,U14 AG for HHV-7,HHV7,,UMLS,META,,100,2,False,False,medical
23014,LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,LANA AG for Kaposi's Sarcoma-Associated Herpesvirus,AG,,UMLS,META,,100,1,True,False,medical
23014,LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,LANA AG for Kaposi's Sarcoma-Associated Herpesvirus,BA,,ADAM,META,,90,2,False,False,medical
23014,LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,LANA AG for Kaposi's Sarcoma-Associated Herpesvirus,HY,,ADAM,META,,90,3,False,False,medical
23014,LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,LANA AG for Kaposi's Sarcoma-Associated Herpesvirus,TA,,ADAM,META,,90,4,False,False,medical
23014,LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus,kaposi's sarcoma associated herpesvirus,LANA AG for KSHV,KSHV,,UMLS,META,,100,1,True,False,medical
23015,K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,K8.1 AG for Kaposi's Sarcoma-Associated Herpesvirus,AG,,UMLS,META,,100,1,True,False,medical
23015,K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,K8.1 AG for Kaposi's Sarcoma-Associated Herpesvirus,BA,,ADAM,META,,90,2,False,False,medical
23015,K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,K8.1 AG for Kaposi's Sarcoma-Associated Herpesvirus,HY,,ADAM,META,,90,3,False,False,medical
23015,K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus,antigen,K8.1 AG for Kaposi's Sarcoma-Associated Herpesvirus,TA,,ADAM,META,,90,4,False,False,medical
23015,K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus,kaposi's sarcoma associated herpesvirus,K8.1 AG for KSHV,KSHV,,UMLS,META,,100,1,True,False,medical
23016,HBc antigen for Hepatitis B Virus,antigen,HBc AG for Hepatitis B Virus,AG,,UMLS,META,,100,1,True,False,medical
23016,HBc antigen for Hepatitis B Virus,antigen,HBc AG for Hepatitis B Virus,BA,,ADAM,META,,90,2,False,False,medical
23016,HBc antigen for Hepatitis B Virus,antigen,HBc AG for Hepatitis B Virus,HY,,ADAM,META,,90,3,False,False,medical
23016,HBc antigen for Hepatitis B Virus,antigen,HBc AG for Hepatitis B Virus,TA,,ADAM,META,,90,4,False,False,medical
23016,HBc antigen for Hepatitis B Virus,hepatitis b virus,HBc AG for HBV,HBV,,UMLS,META,,100,1,True,False,medical
23016,HBc antigen for Hepatitis B Virus,hepatitis b virus,HBc AG for HBV,HBX,,ADAM,META,,90,2,False,False,medical
23016,HBc antigen for Hepatitis B Virus,hepatitis b virus,HBc AG for HBV,HHBV,,ADAM,META,,90,3,False,False,medical
23017,HBe antigen for Hepatitis B Virus,antigen,HBe AG for Hepatitis B Virus,AG,,UMLS,META,,100,1,True,False,medical
23017,HBe antigen for Hepatitis B Virus,antigen,HBe AG for Hepatitis B Virus,BA,,ADAM,META,,90,2,False,False,medical
23017,HBe antigen for Hepatitis B Virus,antigen,HBe AG for Hepatitis B Virus,HY,,ADAM,META,,90,3,False,False,medical
23017,HBe antigen for Hepatitis B Virus,antigen,HBe AG for Hepatitis B Virus,TA,,ADAM,META,,90,4,False,False,medical
23017,HBe antigen for Hepatitis B Virus,hepatitis b virus,HBe AG for HBV,HBV,,UMLS,META,,100,1,True,False,medical
23017,HBe antigen for Hepatitis B Virus,hepatitis b virus,HBe AG for HBV,HBX,,ADAM,META,,90,2,False,False,medical
23017,HBe antigen for Hepatitis B Virus,hepatitis b virus,HBe AG for HBV,HHBV,,ADAM,META,,90,3,False,False,medical
23018,Core antigen for Hepatitis C Virus,antigen,Core AG for Hepatitis C Virus,AG,,UMLS,META,,100,1,True,False,medical
23018,Core antigen for Hepatitis C Virus,antigen,Core AG for Hepatitis C Virus,BA,,ADAM,META,,90,2,False,False,medical
23018,Core antigen for Hepatitis C Virus,antigen,Core AG for Hepatitis C Virus,HY,,ADAM,META,,90,3,False,False,medical
23018,Core antigen for Hepatitis C Virus,antigen,Core AG for Hepatitis C Virus,TA,,ADAM,META,,90,4,False,False,medical
23018,Core antigen for Hepatitis C Virus,hepatitis c virus,Core AG for HCV,HCV,,UMLS,META,,100,1,True,False,medical
23018,Core antigen for Hepatitis C Virus,hepatitis c virus,Core AG for HCV,HVC,,UMLS,META,,100,2,False,False,medical
23019,NS3 antigen for Hepatitis C Virus,antigen,NS3 AG for Hepatitis C Virus,AG,,UMLS,META,,100,1,True,False,medical
23019,NS3 antigen for Hepatitis C Virus,antigen,NS3 AG for Hepatitis C Virus,BA,,ADAM,META,,90,2,False,False,medical
23019,NS3 antigen for Hepatitis C Virus,antigen,NS3 AG for Hepatitis C Virus,HY,,ADAM,META,,90,3,False,False,medical
23019,NS3 antigen for Hepatitis C Virus,antigen,NS3 AG for Hepatitis C Virus,TA,,ADAM,META,,90,4,False,False,medical
23019,NS3 antigen for Hepatitis C Virus,hepatitis c virus,NS3 AG for HCV,HCV,,UMLS,META,,100,1,True,False,medical
23019,NS3 antigen for Hepatitis C Virus,hepatitis c virus,NS3 AG for HCV,HVC,,UMLS,META,,100,2,False,False,medical
23020,p22 antigen for Toxoplasma gondii,antigen,p22 AG for Toxoplasma gondii,AG,,UMLS,META,,100,1,True,False,medical
23020,p22 antigen for Toxoplasma gondii,antigen,p22 AG for Toxoplasma gondii,BA,,ADAM,META,,90,2,False,False,medical
23020,p22 antigen for Toxoplasma gondii,antigen,p22 AG for Toxoplasma gondii,HY,,ADAM,META,,90,3,False,False,medical
23020,p22 antigen for Toxoplasma gondii,antigen,p22 AG for Toxoplasma gondii,TA,,ADAM,META,,90,4,False,False,medical
23020,p22 antigen for Toxoplasma gondii,toxoplasma gondii,p22 AG for TOX,TOX,,UMLS,META,,100,1,True,False,medical
23020,p22 antigen for Toxoplasma gondii,toxoplasma gondii,p22 AG for TOX,TG,,UMLS,META,,100,2,False,False,medical
23021,sag1 antigen for Toxoplasma gondii,antigen,sag1 AG for Toxoplasma gondii,AG,,UMLS,META,,100,1,True,False,medical
23021,sag1 antigen for Toxoplasma gondii,antigen,sag1 AG for Toxoplasma gondii,BA,,ADAM,META,,90,2,False,False,medical
23021,sag1 antigen for Toxoplasma gondii,antigen,sag1 AG for Toxoplasma gondii,HY,,ADAM,META,,90,3,False,False,medical
23021,sag1 antigen for Toxoplasma gondii,antigen,sag1 AG for Toxoplasma gondii,TA,,ADAM,META,,90,4,False,False,medical
23021,sag1 antigen for Toxoplasma gondii,toxoplasma gondii,sag1 AG for TOX,TOX,,UMLS,META,,100,1,True,False,medical
23021,sag1 antigen for Toxoplasma gondii,toxoplasma gondii,sag1 AG for TOX,TG,,UMLS,META,,100,2,False,False,medical
23022,HTLV-1 gag antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 gag AG for Human T-Lymphotropic Virus 1,AG,,UMLS,META,,100,1,True,False,medical
23022,HTLV-1 gag antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 gag AG for Human T-Lymphotropic Virus 1,BA,,ADAM,META,,90,2,False,False,medical
23022,HTLV-1 gag antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 gag AG for Human T-Lymphotropic Virus 1,HY,,ADAM,META,,90,3,False,False,medical
23022,HTLV-1 gag antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 gag AG for Human T-Lymphotropic Virus 1,TA,,ADAM,META,,90,4,False,False,medical
23022,HTLV-1 gag antigen for Human T-Lymphotropic Virus 1,human t lymphotropic virus,HTLV-1 gag AG for HTLV 1,HTLV,,UMLS,META,,100,1,True,False,medical
23023,HTLV-1 env antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 env AG for Human T-Lymphotropic Virus 1,AG,,UMLS,META,,100,1,True,False,medical
23023,HTLV-1 env antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 env AG for Human T-Lymphotropic Virus 1,BA,,ADAM,META,,90,2,False,False,medical
23023,HTLV-1 env antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 env AG for Human T-Lymphotropic Virus 1,HY,,ADAM,META,,90,3,False,False,medical
23023,HTLV-1 env antigen for Human T-Lymphotropic Virus 1,antigen,HTLV-1 env AG for Human T-Lymphotropic Virus 1,TA,,ADAM,META,,90,4,False,False,medical
23023,HTLV-1 env antigen for Human T-Lymphotropic Virus 1,human t lymphotropic virus,HTLV-1 env AG for HTLV 1,HTLV,,UMLS,META,,100,1,True,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,antigen,HIV-1 gag AG for Human Immunodeficiency Virus,AG,,UMLS,META,,100,1,True,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,antigen,HIV-1 gag AG for Human Immunodeficiency Virus,BA,,ADAM,META,,90,2,False,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,antigen,HIV-1 gag AG for Human Immunodeficiency Virus,HY,,ADAM,META,,90,3,False,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,antigen,HIV-1 gag AG for Human Immunodeficiency Virus,TA,,ADAM,META,,90,4,False,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 gag AG for HIV,HIV,,UMLS,META,,100,1,True,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 gag AG for HIV,HIV+,,ADAM,META,,90,2,False,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 gag AG for HIV,HIV1,,ADAM,META,,90,3,False,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 gag AG for HIV,HIV-1,,ADAM,META,,90,4,False,False,medical
23024,HIV-1 gag antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 gag AG for HIV,HIV-I,,ADAM,META,,90,5,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,antigen,HIV-1 env AG for Human Immunodeficiency Virus,AG,,UMLS,META,,100,1,True,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,antigen,HIV-1 env AG for Human Immunodeficiency Virus,BA,,ADAM,META,,90,2,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,antigen,HIV-1 env AG for Human Immunodeficiency Virus,HY,,ADAM,META,,90,3,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,antigen,HIV-1 env AG for Human Immunodeficiency Virus,TA,,ADAM,META,,90,4,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 env AG for HIV,HIV,,UMLS,META,,100,1,True,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 env AG for HIV,HIV+,,ADAM,META,,90,2,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 env AG for HIV,HIV1,,ADAM,META,,90,3,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 env AG for HIV,HIV-1,,ADAM,META,,90,4,False,False,medical
23025,HIV-1 env antigen for Human Immunodeficiency Virus,human immunodeficiency virus,HIV-1 env AG for HIV,HIV-I,,ADAM,META,,90,5,False,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,antigen,BK VP1 AG for Human Polyomavirus BKV,AG,,UMLS,META,,100,1,True,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,antigen,BK VP1 AG for Human Polyomavirus BKV,BA,,ADAM,META,,90,2,False,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,antigen,BK VP1 AG for Human Polyomavirus BKV,HY,,ADAM,META,,90,3,False,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,antigen,BK VP1 AG for Human Polyomavirus BKV,TA,,ADAM,META,,90,4,False,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,polyomavirus,BK VP1 AG for Human PY BKV,PY,,UMLS,META,,100,1,True,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,polyomavirus,BK VP1 AG for Human PY BKV,PV,,UMLS,META,,100,2,False,False,medical
23026,BK VP1 antigen for Human Polyomavirus BKV,polyomavirus,BK VP1 AG for Human PY BKV,PYV,,ADAM,META,,90,3,False,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,antigen,JC VP1 AG for Human Polyomavirus JCV,AG,,UMLS,META,,100,1,True,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,antigen,JC VP1 AG for Human Polyomavirus JCV,BA,,ADAM,META,,90,2,False,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,antigen,JC VP1 AG for Human Polyomavirus JCV,HY,,ADAM,META,,90,3,False,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,antigen,JC VP1 AG for Human Polyomavirus JCV,TA,,ADAM,META,,90,4,False,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,polyomavirus,JC VP1 AG for Human PY JCV,PY,,UMLS,META,,100,1,True,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,polyomavirus,JC VP1 AG for Human PY JCV,PV,,UMLS,META,,100,2,False,False,medical
23027,JC VP1 antigen for Human Polyomavirus JCV,polyomavirus,JC VP1 AG for Human PY JCV,PYV,,ADAM,META,,90,3,False,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,antigen,MC VP1 AG for Merkel Cell Polyomavirus,AG,,UMLS,META,,100,1,True,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,antigen,MC VP1 AG for Merkel Cell Polyomavirus,BA,,ADAM,META,,90,2,False,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,antigen,MC VP1 AG for Merkel Cell Polyomavirus,HY,,ADAM,META,,90,3,False,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,antigen,MC VP1 AG for Merkel Cell Polyomavirus,TA,,ADAM,META,,90,4,False,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,merkel cell,MC VP1 AG for MC Polyomavirus,MC,,UMLS,META,,100,1,True,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,polyomavirus,MC VP1 AG for MC PY,PY,,UMLS,META,,100,1,True,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,polyomavirus,MC VP1 AG for MC PY,PV,,UMLS,META,,100,2,False,False,medical
23028,MC VP1 antigen for Merkel Cell Polyomavirus,polyomavirus,MC VP1 AG for MC PY,PYV,,ADAM,META,,90,3,False,False,medical
23029,L1 antigen for Human Papillomavirus type-16,antigen,L1 AG for Human Papillomavirus type-16,AG,,UMLS,META,,100,1,True,False,medical
23029,L1 antigen for Human Papillomavirus type-16,antigen,L1 AG for Human Papillomavirus type-16,BA,,ADAM,META,,90,2,False,False,medical
23029,L1 antigen for Human Papillomavirus type-16,antigen,L1 AG for Human Papillomavirus type-16,HY,,ADAM,META,,90,3,False,False,medical
23029,L1 antigen for Human Papillomavirus type-16,antigen,L1 AG for Human Papillomavirus type-16,TA,,ADAM,META,,90,4,False,False,medical
23029,L1 antigen for Human Papillomavirus type-16,human papillomavirus type 16,L1 AG for HPV-16,HPV-16,,UMLS,META,,100,1,True,False,medical
23029,L1 antigen for Human Papillomavirus type-16,human papillomavirus type 16,L1 AG for HPV-16,HPV16,,UMLS,META,,100,2,False,False,medical
23029,L1 antigen for Human Papillomavirus type-16,human papillomavirus type 16,L1 AG for HPV-16,HPV 16,,UMLS,META,,100,3,False,False,medical
23030,E6 antigen for Human Papillomavirus type-16,antigen,E6 AG for Human Papillomavirus type-16,AG,,UMLS,META,,100,1,True,False,medical
23030,E6 antigen for Human Papillomavirus type-16,antigen,E6 AG for Human Papillomavirus type-16,BA,,ADAM,META,,90,2,False,False,medical
23030,E6 antigen for Human Papillomavirus type-16,antigen,E6 AG for Human Papillomavirus type-16,HY,,ADAM,META,,90,3,False,False,medical
23030,E6 antigen for Human Papillomavirus type-16,antigen,E6 AG for Human Papillomavirus type-16,TA,,ADAM,META,,90,4,False,False,medical
23030,E6 antigen for Human Papillomavirus type-16,human papillomavirus type 16,E6 AG for HPV-16,HPV-16,,UMLS,META,,100,1,True,False,medical
23030,E6 antigen for Human Papillomavirus type-16,human papillomavirus type 16,E6 AG for HPV-16,HPV16,,UMLS,META,,100,2,False,False,medical
23030,E6 antigen for Human Papillomavirus type-16,human papillomavirus type 16,E6 AG for HPV-16,HPV 16,,UMLS,META,,100,3,False,False,medical
23031,E7 antigen for Human Papillomavirus type-16,antigen,E7 AG for Human Papillomavirus type-16,AG,,UMLS,META,,100,1,True,False,medical
23031,E7 antigen for Human Papillomavirus type-16,antigen,E7 AG for Human Papillomavirus type-16,BA,,ADAM,META,,90,2,False,False,medical
23031,E7 antigen for Human Papillomavirus type-16,antigen,E7 AG for Human Papillomavirus type-16,HY,,ADAM,META,,90,3,False,False,medical
23031,E7 antigen for Human Papillomavirus type-16,antigen,E7 AG for Human Papillomavirus type-16,TA,,ADAM,META,,90,4,False,False,medical
23031,E7 antigen for Human Papillomavirus type-16,human papillomavirus type 16,E7 AG for HPV-16,HPV-16,,UMLS,META,,100,1,True,False,medical
23031,E7 antigen for Human Papillomavirus type-16,human papillomavirus type 16,E7 AG for HPV-16,HPV16,,UMLS,META,,100,2,False,False,medical
23031,E7 antigen for Human Papillomavirus type-16,human papillomavirus type 16,E7 AG for HPV-16,HPV 16,,UMLS,META,,100,3,False,False,medical
23032,L1 antigen for Human Papillomavirus type-18,antigen,L1 AG for Human Papillomavirus type-18,AG,,UMLS,META,,100,1,True,False,medical
23032,L1 antigen for Human Papillomavirus type-18,antigen,L1 AG for Human Papillomavirus type-18,BA,,ADAM,META,,90,2,False,False,medical
23032,L1 antigen for Human Papillomavirus type-18,antigen,L1 AG for Human Papillomavirus type-18,HY,,ADAM,META,,90,3,False,False,medical
23032,L1 antigen for Human Papillomavirus type-18,antigen,L1 AG for Human Papillomavirus type-18,TA,,ADAM,META,,90,4,False,False,medical
